embedding_kind,target,target_mode,model,pca_components,alpha,val_MAE,val_RMSE,val_R2,val_Pearson,val_Spearman,test_MAE,test_RMSE,test_R2,test_Pearson,test_Spearman
front,PM10,log1p,ridge_pca64,64.0,10.0,97.16454363415018,135.21266082920047,-0.9806157594524452,0.11373975879912337,0.1395721769068647,63.348547901611134,92.41713659813591,-0.34628338168144723,-0.1771299647556925,-0.10419313335412139
front,PM10,log1p,ridge_pca64,64.0,100.0,97.17222096167976,135.22111001367847,-0.9808632970822118,0.1136794692014345,0.13953706176722003,63.33557377620344,92.40674160722324,-0.3459805413861563,-0.17714445878237572,-0.10418259675079648
front,PM10,log1p,ridge_pca64,64.0,1000.0,97.24854842690387,135.30497559140088,-0.9833211642217208,0.11308263148096681,0.13912240610169407,63.20758816426378,92.30454737326869,-0.34300510068400447,-0.17728500403084527,-0.10415390325473288
front,PM10,log1p,ridge_pca128,128.0,1.0,97.12617655930418,135.13554950048163,-0.9783573265239418,0.10957518433459842,0.15822083302333484,58.45387537230785,90.17114278087287,-0.281641659177988,-0.11524693347308117,-0.042808772068206394
front,PM10,log1p,ridge_pca128,128.0,10.0,97.12666880111537,135.1360919646645,-0.9783732096893785,0.10957527802761001,0.1582214231121806,58.45343205401742,90.17050847809644,-0.2816236279990896,-0.11526487001330925,-0.04281868699218251
front,PM10,log1p,ridge_pca128,128.0,100.0,97.13155136546882,135.14149577857947,-0.9785314349906264,0.10957603049367749,0.158218493054638,58.44904523813186,90.1642237186936,-0.28144497944575786,-0.11544374893928006,-0.042949276228803186
front,PM10,log1p,ridge_pca128,128.0,1000.0,97.18223180273081,135.19699272870253,-0.980156768576981,0.1095638508517346,0.15809355905781275,58.406212317138085,90.10330462424548,-0.2797139581483339,-0.11717892066129422,-0.044192637157607476
front,PM10,log1p,ridge_pca256,256.0,1.0,94.42946198371335,132.2947448921902,-0.8960539831045735,0.10911393472137636,0.1525252696278237,63.09600843626424,93.58504408896661,-0.38052528903883753,-0.13486890635842005,-0.08610105856269995
front,PM10,log1p,ridge_pca256,256.0,10.0,94.42928746642758,132.29520494171337,-0.8960671700266716,0.10912004872760235,0.15253449584136217,63.09290420478485,93.58195066493835,-0.380434024893771,-0.13488328889607626,-0.08610171119130601
front,PM10,log1p,ridge_pca256,256.0,100.0,94.42775837600504,132.2999607361595,-0.896203493452745,0.10918076384306145,0.15258576660551745,63.0620234772683,93.55120021884805,-0.379526969900156,-0.1350263617546312,-0.08612955422632126
